from_id,from_name,message,created_time,likes_count,comments_count,id,post_id
1588449321410185,Patricia Perez,"Los trabajadores y los jubilados solo apoyamos a políticos que demuestren honestidad, no a los que roban ni a los que nos explotan y roban como lo esta haciendo Schiaretti que solo otorgó aumentos miserables a los trabajadores y le roba a los jubilados con la 10333 .
El pueblo ya no cree en promesas. Macri prometió pobreza cero y cada vez hay mas pobres.
Macri prometió no devaluar y devaluó.
Macri prometio no quitar subsidios y se los quitó y como si fuera poco , se los quitó a los que mas lo necesitan: los discapacitados.
Macri prometió jerarquizar a los docentes y montó un plan de desprestigio , empobrecimiento del salario docente y reforma educativa para achicar el presupuesto en educación.
Macri prometió cuidar de los jubilados y les quitó los medicamentos y mejor ni hablar de la patética y mentirosa reparación histórica de los jubilados.También apoyo la 10333 con la que Schiaretti le roba a los jubilados y la terrorífica ley de armonización.
Y la lista es grande y lamentable: tarifazos, despidos, plan para la quita de vacunas ( terrorífico), plan para refirmar la ley laboral por supuesto en perjuicio de los trabajadores.
Los K nos robaron sin lástima y eso no se puede permitir pero dijeron una gran verdad en la famosa CAMPAÑA DEL MIEDO porque Macri la puso en marcha al pie de la letra.",2017-07-23T14:06:37+0000,0,0,968787406597152_969304589878767,148528951956339_968787406597152
690819864336912,Judit Trosman,"Vayan a gestionar, sesionen, debatan, son tan ñoquis como todos los demás !!! De qué CAMBIO hablan ???",2017-07-23T04:31:18+0000,0,0,968787406597152_969040506571842,148528951956339_968787406597152
338392676581678,Mari Gonzalez,patetico lo tuyo baldassi....me gustaria saber como llegaste a ser arbitro.....porque tenes menos cerebro que una escoba .....,2017-07-24T19:02:23+0000,0,0,968787406597152_970121213130438,148528951956339_968787406597152
221541528216562,Rulo Diaz,Veni a recorrer la calle Rio pasaje. Al 2617 y hace asfaltar esa cuadra que mestre no quiere asfaltar y tendras todos nustros votos q son muchos la calla es de ampliacin san jorge cruza a la calle chachapollas,2017-07-22T19:27:15+0000,0,0,968787406597152_968820873260472,148528951956339_968787406597152
161226614444482,Raul Pereyra,Vamos Coneja. Mucha fuerza. El país necesita gente honesta! No aflojes.,2017-07-24T22:44:28+0000,0,0,968787406597152_970200036455889,148528951956339_968787406597152
211850419338649,Silvia Masini,"Excelente ,eso es escuchar al vecino.",2017-07-23T02:38:25+0000,1,1,968787406597152_968997066576186,148528951956339_968787406597152
378840842288424,Alemanno Estela,VAMOS QUE PODEMOS !! ������,2017-07-22T19:12:19+0000,1,1,968787406597152_968815013261058,148528951956339_968787406597152
816343525088391,Ignacio Raballo,Te la queres voltear a la vieja??,2017-07-22T18:15:36+0000,0,1,968787406597152_968791409930085,148528951956339_968787406597152
954516354688882,Giuliano Madonna,Hola sr hector yo vote por el sr presiente y estoy desempleado y voy a seguir confiando en el cambio pero quiero militar para usted pero no se como hacerlo,2017-07-24T17:14:50+0000,0,0,968787406597152_970080459801180,148528951956339_968787406597152
1585720541438390,Subte para Córdoba,"Felices de ver que escuchan a los vecinos, nos gustaría pedirles que el Subte para Córdoba sea una propuesta en esta campaña. #SubteparaCba",2017-07-24T15:33:38+0000,0,0,968787406597152_970025796473313,148528951956339_968787406597152
864911666913906,Maria Susana Guevara,"Cuándo en Oliva, Córdoba ??",2017-07-22T18:23:00+0000,1,0,968787406597152_968793986596494,148528951956339_968787406597152
108123906391326,Martha Aguirre,Aguanteeee el cambio en v maria!!!!,2017-07-23T07:36:51+0000,0,0,968787406597152_969119186563974,148528951956339_968787406597152
1595243340694183,Luis Rios,LLEGA LA EPOCA ELECTORAL Y DE NUEVO SALEN A DARLE PALMADITAS EN EL HOMBRO A LA GENTE POR UN VOTO. TODOS LOS POLITICOS SON UNOS ZANGANOS!,2017-07-24T20:40:02+0000,0,0,968787406597152_970154336460459,148528951956339_968787406597152
10205383208522216,Mauricio Alberto,"Es increíble como un Diputado Nacional viola las leyes  en campaña para estar sentado 4 años más en la banca, quiebra la Ley Electoral Nacional haciendo actos de gobierno a 20 días de las elecciones. Este señor podría haber ido al comité radical a hacer proselitismo, pero no a la Municipalidad a entregar subsidios. Siga cagandose en las leyes Señor Baldassi, siga cagandose en las leyes....",2017-07-22T20:01:24+0000,1,0,968294543313105_968833543259205,148528951956339_968294543313105
243175339520040,Mariana Uravich,"Vamos Baldassi!!!!""Cambiemos!!!",2017-07-22T01:17:45+0000,0,0,968294543313105_968307946645098,148528951956339_968294543313105
225400904618856,Omar Gomez,....a correr la Coneja...??? Naa,2017-07-22T09:10:21+0000,0,0,968294543313105_968485403294019,148528951956339_968294543313105
169588313509419,Alehandro Manuel Sosa,Hola soy alejandro y tengo in grupo de adolesentes de la iglesia nos puedes visitar,2017-07-22T12:08:56+0000,0,0,968294543313105_968574869951739,148528951956339_968294543313105
780246432100676,Fernando Flores,"de que año es la ley che baldaso de c,,,,",2017-07-23T01:36:47+0000,0,0,968294543313105_968970596578833,148528951956339_968294543313105
667752989990216,Daniel Puentes,Feliz día amigo Hector no te conozco personalmente pero con todo lo que veo aprendí a apreciar te mucho espero algún día poder estrechar ti mano amigo. Que Dios y la Virgen te protejan en este camino. Fuerte abrazo,2017-07-20T13:02:31+0000,1,0,967399076735985_967402100069016,148528951956339_967399076735985
1652563834768951,Fernando Alegre Sgoifo,Feliz día Héctor querido...,2017-07-20T13:14:26+0000,1,0,967399076735985_967408130068413,148528951956339_967399076735985
875357735857424,Gabriel Fabian Muñoz,Hola buen día esto Me gustaría que alguna vez que llegues a la zona Sur más que todo abierto del sur y ahí te fijes en la pobreza que hay Esa pareja que estabas haciendo Me imaginé parece que es poco para toda esa gente y niño Qué andan como Dios lo manda el mundo aves Pero bueno vos tenés otra vida gana más de $50000 por mes siendo que un jubilado o un obrero gana hasta $8000 un mínimo Espero que pelees alguna vez por todos los obreros en Argentina,2017-07-21T10:30:11+0000,0,0,967399076735985_967933420015884,148528951956339_967399076735985
715076335239819,Alicia Marquez,Gracias. Muchas Felicidades para ti en este dia tan especial!!!,2017-07-20T22:32:59+0000,0,0,967399076735985_967639246711968,148528951956339_967399076735985
1507434795952505,Marta Beltramone,"SR
 Baldas debe llegar al interior, Sur de Cordoba. Los jóvenes no.lo conocen 
 Que llegue CAMBIEMOS AL SUR",2017-07-21T20:24:26+0000,0,0,967399076735985_968189946656898,148528951956339_967399076735985
10205359454649542,Juan Carlos Blanco,"Gracias Coneja, que pases un gran día. Me honra tu incondicional amistad, gran abrazo desde Tucumán.",2017-07-20T17:29:57+0000,0,0,967399076735985_967527350056491,148528951956339_967399076735985
236529853461146,Silvia Analia Oliva,Toda la suerte del mundo para esta gran experiencia que le toca vivir bendiciones,2017-07-21T21:10:34+0000,0,0,967399076735985_968208826655010,148528951956339_967399076735985
479739465538801,Sergio Pajon,Feliz dia para todos y un abrazo grande para el gato rama,2017-07-21T01:16:31+0000,0,0,967399076735985_967696183372941,148528951956339_967399076735985
10153135549088662,Mary Cardoso Battiston,necesito contactarme con ud. como lo puedo hacer? el sábado en villa maria lo podré localizar? gracias,2017-07-21T00:16:33+0000,0,0,967399076735985_967671950042031,148528951956339_967399076735985
362298500615115,Bartolome Troletti,abrazos coneja para vos y el gato que veo que lo tenes al lado........,2017-07-22T18:23:49+0000,0,0,967399076735985_968794219929804,148528951956339_967399076735985
253410221816028,German Aguirre,Feliz día hector. .Me gustaria ..conocerlo soy de olaeta. ..,2017-07-20T18:36:34+0000,0,0,967399076735985_967558186720074,148528951956339_967399076735985
1090345984375318,Hugo Arias,"BALDASSI, SOY DE CÓRDOBA, APOYO AL EQUIPO DE CAMBIEMOS, QUISIERA.TENER UNA CHARLA PARA QUE CONOZCAS AL DETALLE DE LOS PROBLEMAS DE LA GENTE, SOY DEL EQUIPO, PERO DESGRACIADAMENTE, NUNCA VINO NADIE, NI TAMPOCO FUI INVITADO A LAS REUNIONES. TENGO MUCHAS SUGERENCIAS, ADEMÁS LLEVE UNOS PLANOS DEL ARROYO DE LAS SIERRAS CHICAS, QUE NO HICIERON NADA, LE PEDI A MARCOS PEÑA UNA REUNION, PERO CUANDO LLEGUE A BUENOS AIRES, TUVE UN PROBLEMA DE QUE ME ARREBATARON EL PORTAFOLIO, DONDE IBA SER RECIBIDO POR LA SECRETARIA ROBLEDO EN SU DESPACHO. ERA UN ANTEPROYECTO DEL ARROYO, DONDE SE VA A GASTAR POCO, PERO BUENO PASO EL TIEMPO Y NO SE HIZO NADA. AQUI EN MI BARRIO ESTAMOS ESPERANDO EL ASFALTO PROMETIDO POR RAMON, COMENZO UNA CUADRA Y SE TERMINO LA OBRA, SE FUERON LAS MAQUINAS VIALES Y NO SE HIZO NADA. HAGO TIMBREO Y GENTE SE QUEJA DE MUCHOS PROBLEMAS. MI CEL 3516265082",2017-07-21T23:25:12+0000,0,1,967399076735985_968265046649388,148528951956339_967399076735985
10205158253531094,Cristina Moreira,"no lo conozco ,bah,,,algunas cosas,pero me dá miedo!!!!!!!!",2017-07-22T11:14:51+0000,1,0,967399076735985_968549119954314,148528951956339_967399076735985
10206525313276271,Walter Julio Carriquiri,A este tipo no le creo nadaaaaaa!!!,2017-07-22T01:09:01+0000,0,0,967399076735985_968304366645456,148528951956339_967399076735985
693998590712955,Leonor Dluhosch,Feliz Día y mucha suerte....,2017-07-20T23:04:05+0000,0,0,967399076735985_967647650044461,148528951956339_967399076735985
1654707318100986,Cesar Lopez,Feliz dia amigo Hector,2017-07-20T20:40:56+0000,0,0,967399076735985_967600826715810,148528951956339_967399076735985
1585700605022582,Ada Franco,,2017-07-21T04:26:20+0000,0,0,967399076735985_967767066699186,148528951956339_967399076735985
435470409971302,Juan Jose Novas,FELIZ DIA CONEJA,2017-07-20T20:51:16+0000,0,0,967399076735985_967603886715504,148528951956339_967399076735985
211850419338649,Silvia Masini,"Feliz Día amigo ayer, hoy y siempre.",2017-07-21T01:38:24+0000,0,0,967399076735985_967705696705323,148528951956339_967399076735985
285310004983082,Lilian Pieri,Abrazo,2017-07-21T01:41:33+0000,0,0,967399076735985_967706746705218,148528951956339_967399076735985
132692770653580,Hugo Toschi,Feliz dia Hector  no sabia lo de cocinero no te veo facha,2017-07-21T10:18:49+0000,0,0,967399076735985_967930536682839,148528951956339_967399076735985
1418287018191189,Norma Romo,Feliz día Hector.....,2017-07-20T18:52:15+0000,0,0,967399076735985_967564126719480,148528951956339_967399076735985
10203765062273516,Delia Bosio,Feliz día.,2017-07-21T02:49:33+0000,0,0,967399076735985_967731486702744,148528951956339_967399076735985
1449189015147046,Juan Carlos Colomar Domingez,Feliz día coneja. Un abrazo grande.,2017-07-21T09:29:07+0000,0,0,967399076735985_967915343351025,148528951956339_967399076735985
243028069532543,Gustavo Quiroga,Feliz día compañero,2017-07-20T22:33:29+0000,0,0,967399076735985_967639373378622,148528951956339_967399076735985
152277381994149,Javier Paredes,Cobra un penal coneja jajaja,2017-07-21T00:54:57+0000,0,0,967399076735985_967687086707184,148528951956339_967399076735985
780246432100676,Fernando Flores,como vivis a la gente cabron de cara en toddos lados,2017-07-23T01:33:53+0000,1,0,967399076735985_968969476578945,148528951956339_967399076735985
1754320424851813,Edgar Erazo,"Hola Héctor soy el chico de la foto en la que sale la nenita rubia , soy de Luque ... Un placer enorme  haberte conocido en persona , se puede ver a simple vista ese humano maravilloso que sos ... Gracias por tu visita ..",2017-07-19T00:30:58+0000,7,2,966293786846514_966519610157265,148528951956339_966293786846514
10202555091456493,Claudia Ferreyra,Mirá Ana Laverdino,2017-07-18T16:41:00+0000,1,4,966293786846514_966315253511034,148528951956339_966293786846514
389936394518229,Julio Cesar Roberts,"Sos un GRANDE , Hector Baldassi, tengo que comunicarme en privado con vos, pero no se como hacer.",2017-07-18T16:31:27+0000,2,0,966293786846514_966311683511391,148528951956339_966293786846514
690819864336912,Judit Trosman,Tendría que tener vergüenza. Van actuando por todas las ciudades y jamás hacen nada!!! El sur de Córdoba apostó al cambio y lo único que cambió fueron las nuevas caras de ñoquis que pusieron en cada dependencia pública más todos los ministerios y secretarías que han creado... no pueden ser tan insensibles e indiferentes !!!!,2017-07-19T04:20:56+0000,12,0,966293786846514_966604243482135,148528951956339_966293786846514
680333015369362,Teresita Velazquez,"¡Muy bien Héctor Baldassi!...Pero yo estoy desilusionada con nuestros representantes de ¡Cambiemos!. Yo fui concejal, mandato cumplido desde 2012 a 2015 por La U.C.R. en mi pueblo de La Paz Córdoba, Depto. De San Javier (a 17km de VILLA DE MERLO, SAN LUIS). 
En estos 21 años que somos gobernados por Unión Por Córdoba hubo muchas estafas, le cuento dos de las obras importantes que deberían estar funcionando y no lo están: 
*Una Planta Potabilizadora que se realizó entre 2012-2015, todo lo hicieron por Contratación Directa. No me respondieron pedido de informes o sea que nunca supe ni quien la hizo ni como se hizo. Fue inaugurada por el Intendente Doctor Armando Pérez, el 10 de diciembre de 2015 y nunca funcionó, ni va a funcionar porque sus paredes están rajadas (La obra tuvo un costo de $3.200.000). Por ende no tenemos agua potable, tenemos que seguir comprando bidones de agua en la ciudad de Villa de Merlo, San Luis. Ya que, es lo que está más al alcance de todos los vecinos.
*Una Planta de Gas Natural que tendría que haberse inaugurado en Julio de 2015, recién la están haciendo. Dos Obras de adoquinados que pagó la Nación, se hizo solamente la mitad. El actual Intendente de UPC fue el Presidente del Honorable Concejo Deliberante 8 años que solamente dio sesiones cuando había proyecto del Ejecutivo. Esto yo lo informé a todos los representaste de la UCR de la Provincia, más un sobre que le envié a Usted en diciembre de 2015. Sé que fue entregado, pero no recibí contestación alguna. Espero que a través suyo se pueda conseguir un detalle que explique lo sucedido con estas obras. Vale aclarar, que poseo las ordenanzas aprobadas que respaldan lo que digo. Saludos a Usted muy Atte.",2017-07-20T01:27:12+0000,0,0,966293786846514_967105780098648,148528951956339_966293786846514
10205496696007101,Alberto Daniel Rissotto Abascal,"El, pueblo esta barbaro porque se  trabaja en equipo!! El país  se va a la bosta, porque lo destruyo su equipo!!, Viene a buscar votos, porque en estos pueblos  son seguros. Edgar vos sos tan luquense como yo"".",2017-07-22T22:20:16+0000,0,0,966293786846514_968881076587785,148528951956339_966293786846514
126550971239158,Sergio Diaz,Disculpe señor si yo tuviera que botar de nuevo yo le doy mi voto a lucas Germán valiente ..,2017-07-22T01:13:05+0000,1,1,966293786846514_968306583311901,148528951956339_966293786846514
1451759211764626,Yakie Martinez,A todo esto de que se postula este,2017-07-21T21:28:11+0000,0,2,966293786846514_968214486654444,148528951956339_966293786846514
10205172112488058,Beatriz Martin Sposetti,Buenas  noches Sr Baldassi!!! Esperamos su visita en  Santiago Temple!!!!,2017-07-19T01:22:52+0000,1,0,966293786846514_966534386822454,148528951956339_966293786846514
1383021651787667,Fundacion Honrar La Vida Cordoba,Hector quisieramos tener una charla con usted sobre discapacidad y mostrar nuestro proyecto desde ya gracias,2017-07-21T23:30:55+0000,1,0,966293786846514_968266679982558,148528951956339_966293786846514
951657314947884,Daniel Etchemendy,"Lo que hace Ud es pura propaganda y la venta de una carita de decencia. La política es para gente no sólo sana moralñmente como dice ser uD O EN LA FORMA QUE SE VENDE, PERO HACE FALTA CONOCIMIENTO, IDONEIDAD, UD NO TIENE HERRAMIENTAS PARA HACER NADA EN ""PRO"" DE LA GENTE, uD ES Y SEGUIRÁ SIENDO USADO PARA CONSOLIDAR UN MODELO QUE CIERRA EMPLEOS, ENDEUDA AL PAIS Y PERJUDICA AA LOS QUE MENOS TIENEN, DESDE HACE 2 AÑOS PROMETEN Y TODO HA EMPEORADO (PARA LAS MAYORIAS) A NO SER QUE....",2017-07-21T23:58:23+0000,4,1,966293786846514_968276163314943,148528951956339_966293786846514
933478946789508,Calderon Luis G,"Es que están mejorando. Las noticias y las obras no son verso, son reales y eso motiva.",2017-07-18T19:45:31+0000,0,0,966293786846514_966415906834302,148528951956339_966293786846514
577772739278641,Antonio Pereyra,Asi es muy bien dicho juntos y en equipo todo se puede Hector Baldassi,2017-07-20T21:31:18+0000,0,0,966293786846514_967616633380896,148528951956339_966293786846514
10204894157785163,Beatriz Lohigorry,Como puedo hacer para q puedas hablar conmigo????bealohigorry@hotmail.com,2017-07-20T16:15:40+0000,0,0,966293786846514_967495730059653,148528951956339_966293786846514
1507434795952505,Marta Beltramone,No lo conocen en Adelia Maria,2017-07-21T20:25:35+0000,0,0,966293786846514_968190236656869,148528951956339_966293786846514
1101633783219057,Cristianos Unidos Porsudamerica,"Muy bueno los apoyamos
Tenemos encuentro de evangelicos . llamanos o mje",2017-07-22T16:21:16+0000,0,0,965837716892121_968690116606881,148528951956339_965837716892121
875357735857424,Gabriel Fabian Muñoz,Siempre mangueando Nunca poniendo la plata los diputados no son todos iguales como la policía de la provincia de Córdoba piensa Alemania nomás nunca pongo en una moneda por colaborar con algo regalen un poco de su dieta,2017-07-17T22:25:28+0000,0,0,965244050284821_965833770225849,148528951956339_965244050284821
933478946789508,Calderon Luis G,"Grande Héctor, Sos uno más de la gente con ganas de hacer las cosas mejor. Seguí adelante. Abrazo",2017-07-16T23:54:07+0000,1,0,965244050284821_965251096950783,148528951956339_965244050284821
816343525088391,Ignacio Raballo,Un moreno en la foto ni .. o no coneja me imagino q x lo menos pagaste tu comida o no ye parece justo,2017-07-17T02:38:14+0000,0,0,965244050284821_965313053611254,148528951956339_965244050284821
870644166298952,Patri Rodriguez,Muchas gracias  fue un placer conocerlo una moza que  trabajo ese día  y gracias X la foto!!,2017-07-19T03:06:51+0000,0,0,965244050284821_966567346819158,148528951956339_965244050284821
1394406767320194,Gaby Toniotti,Me imagino que habrás comido bagna cauda!!!! Felicitaciones por la campaña!!!!!,2017-07-17T19:05:18+0000,0,0,965244050284821_965767836899109,148528951956339_965244050284821
714318472101991,Alejandro LLanes,Todavia te esperan en ameguino sur y aledaños....pero estabas en campaña seguro...sumamente ocupado.,2017-07-16T23:52:30+0000,0,0,965244050284821_965250483617511,148528951956339_965244050284821
859233100861399,Gerardo Arevalo,Figureti en campaña...,2017-07-16T23:47:57+0000,0,0,965244050284821_965248563617703,148528951956339_965244050284821
1554962568090979,Hector Maldonado,Hola señor HÉCTOR muy buenas noches ....Los charlo Macri.  ... Señor,2017-07-17T01:35:29+0000,0,0,965244050284821_965288660280360,148528951956339_965244050284821
735663219790528,Miguel Mario Miranda,Ahí estuvimos habíamos viajado desde Córdoba capital,2017-07-17T01:47:25+0000,0,0,965244050284821_965292450279981,148528951956339_965244050284821
987570217937773,Ramon Facundo Mansilla,hector estoy esperando tu mensaje gracias,2017-07-16T23:59:58+0000,0,0,965244050284821_965253486950544,148528951956339_965244050284821
431219523669417,Ruben Villagra,Lo estaremos esperando por barrio 20 de junio,2017-07-16T23:51:48+0000,0,0,965244050284821_965250286950864,148528951956339_965244050284821
1560559634185641,Jose Adrian Ramos,Cuando guste mi casa estan las puertas abiertas me avisa y le paso mi dirección,2017-07-16T03:00:54+0000,1,0,964424547033438_964678210341405,148528951956339_964424547033438
682656668509961,Graciela Del Valle Musuruana,IDOLOOOOOOOOO NO CAMBIES CUANDO SEAS ELECTO ...,2017-07-15T17:26:37+0000,12,0,964424547033438_964442557031637,148528951956339_964424547033438
451554808351684,Mari Acuña,Donde puedo verlo sr BALDASSI yo lo vote y lo votare,2017-07-16T02:02:52+0000,1,0,964424547033438_964653060343920,148528951956339_964424547033438
916836531679961,Mariela de Tomaso,Le cuento que me preocupa que aquí en cordoba...zona Punilla hemos trabajado en el armado del Pro y sabemos que se presentaron muchísimas fichas de afiliaciones y haciendo más de un año la gente no aparece afiliada!!!! Mi persona y mi madre incluidas....esta irregularidad es preocupante si fuera algo que sucede en otros circuitos...los mismos partidarios estarían reteniendo fichas...esto me parece lamentable...ya dos veces hicimos las fichas y fueron llevadas a Córdoba y sigo sin aparecer afiliada...,2017-07-16T18:14:02+0000,0,0,964424547033438_965095503633009,148528951956339_964424547033438
251007441749747,Veronica Anabel Herrera,Cuando pasarás por casa?  muy buena persona nos gustaría verte personalmente. Tenes nuestro apoyo,2017-07-16T07:43:06+0000,0,0,964424547033438_964800353662524,148528951956339_964424547033438
789476917839493,Ruben Giannone,Donde se puede conversar con vos. Es para aportar ideas q pueden servir. Decime una oficina un cafe una est de servicio donde quieras,2017-07-15T21:34:10+0000,0,0,964424547033438_964548687021024,148528951956339_964424547033438
659719444159784,Laura Narvaez,Estamos dispuesto a votarlo toda mi familia si usted m ayuda a jubilar me hace 4 años q empeze y no m sale contesteme,2017-07-16T23:13:15+0000,0,0,964424547033438_965233736952519,148528951956339_964424547033438
1501925383421666,Betito Alegre,Y ami barrio cuando venís amigo,2017-07-15T20:38:43+0000,0,0,964424547033438_964525907023302,148528951956339_964424547033438
820921964637389,Eduardo Gustavo Carbonetti,"Baldassi, donde puedo ir a verlo?. Es algo importante.",2017-07-15T18:11:24+0000,0,0,964424547033438_964459220363304,148528951956339_964424547033438
696164163786071,Julio Ravaglia,#VAMOS Juntos,2017-07-16T23:55:44+0000,0,0,964424547033438_965251723617387,148528951956339_964424547033438
1612562538972562,Isabel Gloria Domine,PorSan Carlos no viniste yo vivo en Residencial San Carlos,2017-07-15T21:09:03+0000,0,0,964424547033438_964535997022293,148528951956339_964424547033438
10205512558439067,Stella Maris Rabino,bien Héctor Baldassi,2017-07-16T06:23:49+0000,0,0,964424547033438_964773093665250,148528951956339_964424547033438
916836531679961,Mariela de Tomaso,Le cuento que me preocupa que aquí en cordoba...zona Punilla hemos trabajado en el armado del Pro y sabemos que se presentaron muchísimas fichas de afiliaciones y haciendo más de un año la gente no aparece afiliada!!!! Mi persona y mi madre incluidas....esta irregularidad es preocupante si fuera algo que sucede en otros circuitos...los mismos partidarios estarían reteniendo fichas...esto me parece lamentable...ya dos veces hicimos las fichas y fueron llevadas a Córdoba y sigo sin aparecer afiliada...,2017-07-16T18:15:06+0000,0,0,964405847035308_965096596966233,148528951956339_964405847035308
536637856465008,Juan Carlos Nuñez,Por que no saliste a recorrer la provincia antes siempre salen para las elecciones y después se borran mientras la gente se queda sin empleo los comedores populares no dan a vasto es como se burlaran de la gente,2017-07-20T21:16:19+0000,0,0,964405847035308_967612673381292,148528951956339_964405847035308
919440854744760,Mary Sandrone,Vamos Cambiemos!!!!,2017-07-15T17:24:17+0000,18,0,964405847035308_964441460365080,148528951956339_964405847035308
736564576435777,Claudia Brouwer de Koning,Vamos Cambiemos!! Vamos Coneja!!!,2017-07-15T17:19:07+0000,12,0,964405847035308_964438623698697,148528951956339_964405847035308
1554962568090979,Hector Maldonado,Este gobierno ni siquiera supo solucionar el problema de los maestros y arriba me quieren hacer perder mi vacaciones de invierno con mi hijo a clase en temporada VACACIONES de invierno,2017-07-15T18:00:38+0000,0,0,964405847035308_964455587030334,148528951956339_964405847035308
10204567197277423,Argentina Beatriz Chavez,Te envie mje watt...,2017-07-15T16:26:44+0000,0,0,964405847035308_964413040367922,148528951956339_964405847035308
389936394518229,Julio Cesar Roberts,"Sos un Grande Hector Baldassi, un abrazo.-",2017-07-15T17:57:18+0000,0,0,964405847035308_964454077030485,148528951956339_964405847035308
671742999609257,Walter Caceres,#CAMBIEMOSCORDOBA VAMOS #CAMBIEMOS VAMOS SR HECTOR BALDASSI.....,2017-07-15T20:12:06+0000,0,0,964405847035308_964515467024346,148528951956339_964405847035308
435470409971302,Juan Jose Novas,EL DE GORRA SOS VOS CONEJA,2017-07-15T22:21:16+0000,0,0,964405847035308_964565807019312,148528951956339_964405847035308
10209095069846681,Luis Antonio Gramatica,En serio coneja en serio ???? Deja de escracharte,2017-07-15T21:49:47+0000,0,0,964405847035308_964553487020544,148528951956339_964405847035308
667752989990216,Daniel Puentes,Que lindo es verte con la gente mi querido Hector compartiendo un mate y escuchando sus inquietudes.  Te felicito amigo. Un abrazo,2017-07-14T21:01:28+0000,4,1,963880613754498_963884110420815,148528951956339_963880613754498
1560559634185641,Jose Adrian Ramos,Grande mu casa queda en barrio pueyrredon cuando quiera venir las puertas estan abierta me avisa y le paso la dirreccion señor Baldasi,2017-07-14T23:45:07+0000,1,0,963880613754498_963941157081777,148528951956339_963880613754498
869147753165779,Andres Zamponi,Héctor me gustaría mucho que recordad el interior yo vivo en San Nicolas Malagueño y acá prometen prometen y nada me gustaría que nos visiten a los vecinos,2017-07-14T23:22:14+0000,1,0,963880613754498_963930127082880,148528951956339_963880613754498
