from_id,from_name,message,created_time,type,link,id,likes_count,comments_count,shares_count,post_id
771439416332754,Dante Rossi.  UCR,#elcambioquellegaavos #DanteRossi,2017-07-11T23:47:41+0000,photo,https://www.facebook.com/dantevrossi/photos/a.822266311250064.1073741829.771439416332754/1137582829718409/?type=3,771439416332754_1137582873051738,17,0,3,771439416332754_1137582873051738
771439416332754,Dante Rossi.  UCR,"Dante Rossi presentado la lista ""Para la Democracia Social"" con la que competiran en as #PASO.  #UCR",2017-07-11T22:51:03+0000,video,https://www.facebook.com/dantevrossi/videos/1137556349721057/,771439416332754_1137556349721057,45,4,20,771439416332754_1137556349721057
771439416332754,Dante Rossi.  UCR,María del Carmen Cabral. 2da Candidata a Diputada Nacional,2017-07-11T22:32:45+0000,video,https://www.facebook.com/dantevrossi/videos/1137547593055266/,771439416332754_1137547593055266,19,0,4,771439416332754_1137547593055266
771439416332754,Dante Rossi.  UCR,"Carlos Canalis, 3er. Candidato a Diputado Nacional en la lista ""Para la Democracia Social""",2017-07-11T22:27:55+0000,video,https://www.facebook.com/dantevrossi/videos/1137542319722460/,771439416332754_1137542319722460,22,1,3,771439416332754_1137542319722460
771439416332754,Dante Rossi.  UCR,"Presentación de la lista ""Para la democracia social"". #DanteRossi #UCR #PASO",2017-07-11T22:06:36+0000,video,https://www.facebook.com/dantevrossi/videos/1137530619723630/,771439416332754_1137530619723630,17,0,8,771439416332754_1137530619723630
771439416332754,Dante Rossi.  UCR,Iniciamos la presentación de la lista en el Jockey Club. #danterossi #UCR #PASO Cristian Canalis,2017-07-11T22:01:40+0000,photo,https://www.facebook.com/dantevrossi/photos/a.822266311250064.1073741829.771439416332754/1137527519723940/?type=3,771439416332754_1137527613057264,22,1,2,771439416332754_1137527613057264
771439416332754,Dante Rossi.  UCR,Comenzamos la presentación oficial de la lista Para la Democracia Social #ElCambioEstaEnVos,2017-07-11T21:56:25+0000,photo,https://www.facebook.com/dantevrossi/photos/a.822266311250064.1073741829.771439416332754/1137523906390968/?type=3,771439416332754_1137523946390964,24,0,3,771439416332754_1137523946390964
771439416332754,Dante Rossi.  UCR,Solo una reflexion. Se ve que estan preocupados los radicales que integran la lista del Pro. Lo llevan a Zapiola a recorrer los Comites Departamentales junto a los Candidatos de una sola lista. El Presidente de la UCR debiera mantenerse distante de las Paso y no ser el responsable de firmar la entrega del radicalismo a manos del Pro.,2017-07-11T02:09:31+0000,status,NA,771439416332754_1136903349786357,32,7,6,771439416332754_1136903349786357
771439416332754,Dante Rossi.  UCR,NA,2017-07-10T19:23:00+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440169666012.1073741825.771439416332754/1136660293143996/?type=3,771439416332754_1136660293143996,26,0,3,771439416332754_1136660293143996
771439416332754,Dante Rossi.  UCR,NA,2017-07-10T18:09:54+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440169666012.1073741825.771439416332754/1136626406480718/?type=3,771439416332754_1136626406480718,13,0,2,771439416332754_1136626406480718
771439416332754,Dante Rossi.  UCR,"#ElCambioPasaPorVos Feliz de compartir con los Jóvenes de Córdoba una nueva jornada de trabajo y compromiso para un cambio en serio Dante Rossi  Estos jóvenes nos representaran en la lista #ParaLaDemocraciaSocial y serán nuestra voz en el Congreso de la Nación. 
Estamos convencidos que tienen la energía para descubrir, experimentar y emprender la gran aventura de transformar la Provincia. 
#AcaSobraFuturo #UnLugarParaLaHonestidad",2017-07-10T17:17:13+0000,photo,https://www.facebook.com/149648948926704/photos/a.149653845592881.1073741828.149648948926704/152812595277006/?type=3,771439416332754_1136600659816626,24,0,0,771439416332754_1136600659816626
771439416332754,Dante Rossi.  UCR,NA,2017-07-10T16:01:45+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1136559769820715/?type=3,771439416332754_1136559769820715,18,1,4,771439416332754_1136559769820715
771439416332754,Dante Rossi.  UCR,"Terminando las actividades del domingo, junto a la Candidata a Diputada Nacional Maria Cristina Zanotti en el Comite de la UCR de Isla Verde.",2017-07-09T21:15:24+0000,photo,https://www.facebook.com/dantevrossi/photos/a.822266311250064.1073741829.771439416332754/1135961596547199/?type=3,771439416332754_1135961866547172,24,2,1,771439416332754_1135961866547172
771439416332754,Dante Rossi.  UCR,La Voz de San Justo,2017-07-09T18:02:54+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1135867909889901/?type=3,771439416332754_1135867909889901,18,0,8,771439416332754_1135867909889901
771439416332754,Dante Rossi.  UCR,"En Corral de Bustos, con la Candidata a Diputada Nacional Maria Cristina Zanotti y la querida amiga Alicia Garza.",2017-07-09T16:59:19+0000,photo,https://www.facebook.com/dantevrossi/photos/a.822266311250064.1073741829.771439416332754/1135827709893921/?type=3,771439416332754_1135827763227249,20,0,0,771439416332754_1135827763227249
771439416332754,Dante Rossi.  UCR,"Junto con el Candidato a Diputado Nacional Lisandro Antunez y el Presidente de la UCR de Leones Cristian Rojas, de campaña en San Marcos y Noetinger.  Terminamos en un gran acto en Leones. VAMOS A DEFENDER LOS VALORES DE LA UCR",2017-07-09T14:48:23+0000,photo,https://www.facebook.com/dantevrossi/photos/a.822266311250064.1073741829.771439416332754/1135746586568700/?type=3,771439416332754_1135746819902010,20,0,1,771439416332754_1135746819902010
771439416332754,Dante Rossi.  UCR,"Actividades programadas

Domingo 9:  10Hs. Marcos Juárez
                     12Hs. Corral de Bustos
                     17Hs. Isla Verde

Lunes 10:     18Hs. La Dormida

Martes 11:   18Hs. Presentación de candidatos en el Jockey Club.

#Trabajamos #UnLugarParaLaHonestidad",2017-07-08T12:30:07+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1134920286651330/?type=3,771439416332754_1134920286651330,8,0,7,771439416332754_1134920286651330
771439416332754,Dante Rossi.  UCR,"¡Felices 444º Aniversario Córdoba!
No es fácil ser cordobés.… porque tuvimos que luchar contra políticas nacionales que no siempre veían con tranquilidad que creciéramos, los cordobeses resultamos rebeldes, impacientes, con una gran capacidad de trabajo y una propensión volátil a estallar.
Tenemos a Dios y al Diablo en el cuerpo: somos clericales y ateos, populistas, clasistas, conservadores y reformistas, y generalmente marchamos a contrapelo del país.
No es fácil ser cordobés, pero el humor ayuda.

Cristina Bajo. Escritora. Cordobesa.",2017-07-06T17:31:54+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1133559283454097/?type=3,771439416332754_1133559283454097,14,0,4,771439416332754_1133559283454097
771439416332754,Dante Rossi.  UCR,"#Jóvenes #alolargoyaloancho de la provincia. Te invitamos a almorzar con nostros,dialogar y conocernos. sábado 8 de julio a las 12.30 hs en el Colegio de Farmacéuticos de Córdoba, Corro 146",2017-07-06T13:30:17+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1133399676803391/?type=3,771439416332754_1133399676803391,17,0,1,771439416332754_1133399676803391
771439416332754,Dante Rossi.  UCR,NA,2017-07-06T12:18:52+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1133330756810283/?type=3,771439416332754_1133330756810283,15,1,1,771439416332754_1133330756810283
771439416332754,Dante Rossi.  UCR,"Actividades programadas para la semana:

Miércoles 5:  9:30Hs. Rio Tercero y 16Hs. Almafuerte
Viernes 7:     18Hs. Obispo Trejo y 21Hs. Morteros
Sábado 8:     12Hs. Reunión con candidatos de la juventud, 18Hs. San Marcos y 20Hs. Leones.

#Trabajamos #UnLugarParaLaHonestidad",2017-07-05T19:53:18+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1132839260192766/?type=3,771439416332754_1132839260192766,25,1,6,771439416332754_1132839260192766
771439416332754,Dante Rossi.  UCR,"Ayer martes estuvimos en Plaza Colón con los vecinos de Alberdi y caminando por Av. Colón escuchando a los comerciantes y conversando sobre nuestras propuestas. Dante Rossi

#Trabajamos #UnLugarParaLaHonestidad",2017-07-05T14:48:50+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1132684030208289/?type=3,771439416332754_1132685000208192,36,0,5,771439416332754_1132685000208192
771439416332754,Dante Rossi.  UCR,"Dante Rossi: ""En las PASO se eligen Diputados, no delegados del presidente"" - Diario Alfil",2017-07-05T11:16:39+0000,link,http://www.diarioalfil.com.ar/2017/07/05/rossi-se-eligen-diputados-no-delegados-del-presidente/,771439416332754_1132545176888841,14,2,4,771439416332754_1132545176888841
771439416332754,Dante Rossi.  UCR,"El martes 11 de julio presentaremos los candidatos de la lista ""Para la Democracia Social"". 18 horas en Jockey Club- Colón y General Paz Dante Rossi",2017-07-04T21:03:40+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1132102963599729/?type=3,771439416332754_1132102963599729,13,0,5,771439416332754_1132102963599729
771439416332754,Dante Rossi.  UCR,Dia a dia,2017-07-04T12:08:11+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1131811946962164/?type=3,771439416332754_1131811946962164,18,1,2,771439416332754_1131811946962164
771439416332754,Dante Rossi.  UCR,"Para defender la educación pública, para defender a los cordobeses, para trabajar por los que más sufren en la Argentina, para mejorar cambiemos desde la Unión Cívica Radical: Dante Rossi, Yanina Del Valle Perez Maria Del Carmen Cabral, Carlos Canalis Faust #Trabajamos por #UnLugarParaLaHonestidad en el Congreso",2017-07-03T19:28:02+0000,video,https://www.facebook.com/dantevrossi/videos/1131278407015518/,771439416332754_1131278407015518,96,13,14,771439416332754_1131278407015518
771439416332754,Dante Rossi.  UCR,"Para defender la educación pública, para defender a los cordobeses, para trabajar por los que más sufren en la Argentina, para mejorar cambiemos desde la Unión Cívica Radical  Dante Rossi, Yanina Del Valle Perez Maria Del Carmen Cabral Carlos Canalis Faust #Trabajamos por #UnLugarParaLaHonestidad en el Congreso",2017-07-03T17:55:00+0000,video,https://www.facebook.com/dantevrossi/videos/1131225837020775/,771439416332754_1131225837020775,27,1,23,771439416332754_1131225837020775
771439416332754,Dante Rossi.  UCR,Reunion de los Candidatos de la Lista Raul Alfonsin. Vamos a defender la politica y la identidad de la UCR.,2017-07-01T01:14:10+0000,photo,https://www.facebook.com/dantevrossi/photos/a.822266311250064.1073741829.771439416332754/1128821913927834/?type=3,771439416332754_1128823057261053,38,2,3,771439416332754_1128823057261053
771439416332754,Dante Rossi.  UCR,https://www.clarin.com/politica/mauricio-macri-opuso-distritos-iran-internas-cambiemos_0_r1nlibXNZ.html#cxrecs_s,2017-06-30T15:07:26+0000,link,https://www.clarin.com/politica/mauricio-macri-opuso-distritos-iran-internas-cambiemos_0_r1nlibXNZ.html#cxrecs_s,771439416332754_1128471343962891,11,0,1,771439416332754_1128471343962891
771439416332754,Dante Rossi.  UCR,"En  Rio Cuarto, con Maria del Carmen Cabral y Cristian Canalis. DEFENDEMOS los valores y las ideas de la Union Civica Radical.",2017-06-29T21:25:19+0000,photo,https://www.facebook.com/dantevrossi/photos/a.822266311250064.1073741829.771439416332754/1127787284031297/?type=3,771439416332754_1127787394031286,14,0,2,771439416332754_1127787394031286
771439416332754,Dante Rossi.  UCR,"El radicalismo, eje de la única interna que habrá en Córdoba.",2017-06-27T00:38:44+0000,link,http://www.cba24n.com.ar/content/el-radicalismo-eje-de-la-unica-interna-que-habra-en-cordoba,771439416332754_1124892710987421,25,1,7,771439416332754_1124892710987421
771439416332754,Dante Rossi.  UCR,NA,2017-06-26T21:09:15+0000,video,https://www.facebook.com/ucrnacional/videos/10155617494735864/,771439416332754_1124794567663902,13,1,0,771439416332754_1124794567663902
771439416332754,Dante Rossi.  UCR,"MAÑANA a las 16 hs estaremos conversando con los vecinos en Plaza Alberdi, Bº Gral. Paz y caminaremos por calle 24 de Septiembre y Avda. Patria. los invitamos a participar y acercarnos sus inquietudes.  
#Trabajamos por #UnLugarParaLaHonestidad en el Congreso. #ElVerdaderoCambioEsRossi",2017-06-26T19:21:27+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1124736424336383/?type=3,771439416332754_1124736424336383,28,0,3,771439416332754_1124736424336383
771439416332754,Dante Rossi.  UCR,"Lista Raúl Alfonsín 
Defendiendo la identidad de la UCR
#Trabajamos por #UnLugarParaLaHonestidad",2017-06-26T17:39:32+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1124672284342797/?type=3,771439416332754_1124672284342797,16,1,9,771439416332754_1124672284342797
771439416332754,Dante Rossi.  UCR,Así muestran los medios nuestra participación en las PASO.,2017-06-25T05:35:07+0000,link,http://www.cadena3.com/contenido/2017/06/24/Quienes-compiten-en-las-PASO-para-diputados-en-Cordoba-186428.asp,771439416332754_1123493367794022,28,2,2,771439416332754_1123493367794022
771439416332754,Dante Rossi.  UCR,"Lista presentada vamos a competir en las Paso, candidatos Diputados Nacionales por Córdoba: 
Titulares 
1) Dante Rossi, secretario Comité Provincia UCR ex legislador provincial, docente universitario, abogado, ex subsecretario de Tránsito de la Municipalidad de Córdoba 
2) María del Carmen Cabral, 2 veces concejal de Río Cuarto 
3) Cristian Canalis secretario Comité UCR San Francisco, ex vicepresidente de la JR de la provincia
4) Lucrecia Cavanna, concejal de Huerta Grande 
5) Lisandro Basconi, productor agropecuario, concejal de Melo 
6) Lisandro Anténez, presidente del Colegio de Abogados de Marcos Juárez 
7) María Cristina Zanotti, UCR Wenceslao Escalante departamento Unión 
8) Eduardo López Minuet, convencional constituyente de Deán Funes, ex candidato a legialador departamento Ischilín 
9) Yanina Pérez, presidente Juventud Radical Cruz del Eje 
Suplentes 
1) Juan Marconetti, UCR Almafuerte 
2) Gustavo Palomeque, congresal UCR Seccional 12ª de Córdoba 
3) Iris Peralta UCR Villa del Totoral 
4) Eduardo “Lalo” Monzón, concejal y ex secretario de gobierno de Cilla Las Rosas 
5) Eduardo Orge, arquitecto ex funcionario municipalidad de Córdoba  
6) Luciana Almada, secretaria Comité Departamental Santa María JR",2017-06-25T00:57:50+0000,status,NA,771439416332754_1123334851143207,44,7,4,771439416332754_1123334851143207
771439416332754,Dante Rossi.  UCR,"Hoy es un dia muy importante. Vamos a presentar lista para competir en Cambiemos, para que la UCR Cordobesa no sea furgon de cola del Pro. Vamos a defender 126 años de historia, principios y valores.",2017-06-24T12:04:44+0000,status,NA,771439416332754_1122911481185544,29,1,3,771439416332754_1122911481185544
771439416332754,Dante Rossi.  UCR,La Voz de San Justo,2017-06-18T15:20:30+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1118611031615589/?type=3,771439416332754_1118611031615589,9,0,0,771439416332754_1118611031615589
771439416332754,Dante Rossi.  UCR,Reunion en Villa Carlos Paz. Vamos a participar de las Paso para frenar el atropello del Pro contra la UCR Cordobesa,2017-06-17T20:20:36+0000,photo,https://www.facebook.com/dantevrossi/photos/a.822266311250064.1073741829.771439416332754/1118071181669574/?type=3,771439416332754_1118071881669504,18,0,6,771439416332754_1118071881669504
771439416332754,Dante Rossi.  UCR,Puntal de Villa Maria,2017-06-17T17:44:43+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1117992035010822/?type=3,771439416332754_1117992035010822,6,0,1,771439416332754_1117992035010822
771439416332754,Dante Rossi.  UCR,NA,2017-06-16T15:23:43+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771443459665683.1073741828.771439416332754/1117191621757530/?type=3,771439416332754_1117191621757530,5,0,2,771439416332754_1117191621757530
771439416332754,Dante Rossi.  UCR,"Identidad Radical, es el sector de Carlos Becerra que lleva como precandidato a Dante Rossi , hará hoy una presentación ante la justicia en contra del Reglamento.",2017-06-16T11:21:37+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1117065355103490/?type=3,771439416332754_1117065355103490,5,0,2,771439416332754_1117065355103490
771439416332754,Dante Rossi.  UCR,NA,2017-06-14T12:36:48+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1115467501929942/?type=3,771439416332754_1115467501929942,7,1,2,771439416332754_1115467501929942
771439416332754,Dante Rossi.  UCR,Diario Alfil,2017-06-12T22:49:19+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1114375182039174/?type=3,771439416332754_1114375182039174,8,0,1,771439416332754_1114375182039174
771439416332754,Dante Rossi.  UCR,NA,2017-06-11T13:14:39+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1113307572145935/?type=3,771439416332754_1113307572145935,16,1,0,771439416332754_1113307572145935
771439416332754,Dante Rossi.  UCR,"Se archivo la causa por la construccion del Ansenuza Hotel. Esa es la puntal del iceberg de la corrupcion y la impunidad en Cordoba. Pensar que una parte de la UCR avalo darle un premio al Fiscal Anticorrupcion en Córdoba, ascendiendolo a Juez. Increìble.",2017-06-10T13:19:12+0000,status,NA,771439416332754_1112638905546135,3,0,1,771439416332754_1112638905546135
771439416332754,Dante Rossi.  UCR,NA,2017-06-09T21:24:07+0000,link,http://el-periodico.com.ar/noticia/29083/dante-rossi-el-radicalismo-tiene-que-ser-la-cabeza-de-lista-para-diputados#.WTsGFN3rJbE.facebook,771439416332754_1112125108930848,9,1,3,771439416332754_1112125108930848
771439416332754,Dante Rossi.  UCR,"En San Francisco, calentando motores para las PASO, con Cristian Canalis, Carla Carta, Luis Canalis, Jose Luis Daga, Carlos Boris, Matias Bertea, Gerardo Canavesio y Emiliano Luchi Barello.",2017-06-08T19:54:43+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1111313839011975/?type=3,771439416332754_1111313839011975,13,0,0,771439416332754_1111313839011975
771439416332754,Dante Rossi.  UCR,"Esta noche a las 21 hs estare en el Programa Mesa de Diálogo, que conduce Jose Ravalli, por Canal C, hablando de la UCR y las Paso.",2017-06-07T22:17:06+0000,status,NA,771439416332754_1110695109073848,4,0,0,771439416332754_1110695109073848
771439416332754,Dante Rossi.  UCR,"Mi reconocimiento a Jardin Florido, verdadero caballero de ley. Personaje de la Córdoba de antaño, que tan bien retratan con su canto Los del Suquia. Que grave error es pretender comparar esta epoca con aquella y juzgar al personaje.",2017-06-06T23:53:13+0000,status,NA,771439416332754_1110100052466687,2,1,0,771439416332754_1110100052466687
771439416332754,Dante Rossi.  UCR,"Esta noche a las 22 hs estaré en el Programa Al Fin y al Cabo, que conduce Ricardo Fonseca, junto al Concejal Juan Negri, por Canal C.",2017-06-06T23:14:20+0000,status,NA,771439416332754_1110084119134947,0,0,0,771439416332754_1110084119134947
771439416332754,Dante Rossi.  UCR,"---El sábado 17 de junio--- nos reunimos para trabajar sobre la nueva estrategia electoral en la Casa Radical de Villa Carlos Paz, Argentina a las 10 hs, en Salta 50, los esperamos a todos!",2017-06-06T18:11:28+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1109914612485231/?type=3,771439416332754_1109914612485231,8,0,3,771439416332754_1109914612485231
771439416332754,Dante Rossi.  UCR,La Voz del Interior,2017-06-05T11:59:31+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1108917759251583/?type=3,771439416332754_1108917759251583,8,0,2,771439416332754_1108917759251583
771439416332754,Dante Rossi.  UCR,Perfil Còrdoba,2017-06-04T23:32:25+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1108601785949847/?type=3,771439416332754_1108601785949847,7,0,1,771439416332754_1108601785949847
771439416332754,Dante Rossi.  UCR,La Voz del Interior,2017-06-04T14:41:19+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1108367155973310/?type=3,771439416332754_1108367155973310,3,0,0,771439416332754_1108367155973310
771439416332754,Dante Rossi.  UCR,"Estuvimos en la Peatonal, charlando con la gente y difundiendo nuestras propuestas.",2017-06-01T22:36:36+0000,photo,https://www.facebook.com/dantevrossi/photos/a.822266311250064.1073741829.771439416332754/1106697539473605/?type=3,771439416332754_1106697929473566,13,0,0,771439416332754_1106697929473566
771439416332754,Dante Rossi.  UCR,NA,2017-06-01T14:22:29+0000,link,http://www.diarioalfil.com.ar/2017/05/31/oferta-rossi-la-ucr-rio-cuarto/,771439416332754_1106470126163013,3,0,1,771439416332754_1106470126163013
771439416332754,Dante Rossi.  UCR,"*VISITA A LABOULAYE - DANTE ROSSI*
17.0Hs – Entrevista en FM Mágica 106.1Mhz, con el Periodista Alfredo Belluatti 
-
MIÉRCOLES: 
10.00Hs: Entrevista en FM Mega 105.5Mhz, con la Periodista Claudia Videla
11.00Hs: Entrevista en AM LV20, con el Periodista Juan Peralta
-
18.00Hs: *Llegada de Rossi a Hotel Laboulaye -  Recibida*
18.30Hs: Entrevista con Canal 2, Periodista Carlos Martina
18.45Hs: Entrevista con Nexos, Periodista Ignacio Ruffinengo
-
20.30Hs: *Encuentro con correligionarios en Comité UCR*",2017-05-31T11:55:57+0000,status,NA,771439416332754_1105769459566413,7,0,1,771439416332754_1105769459566413
771439416332754,Dante Rossi.  UCR,"No importa en qué parte de la provincia estés, contactame.
#Trabajamos #UnLugarParaLaHonestidad en el Congreso",2017-05-30T14:07:21+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1105228316287194/?type=3,771439416332754_1105228316287194,8,2,3,771439416332754_1105228316287194
771439416332754,Dante Rossi.  UCR,https://stripteasedelpoder.com/2017/05/arde-la-interna-cambiemos-cordoba/#.WSwrkca1t1t,2017-05-29T14:45:22+0000,link,https://stripteasedelpoder.com/2017/05/arde-la-interna-cambiemos-cordoba/#.WSwrkca1t1t,771439416332754_1104620616347964,2,0,0,771439416332754_1104620616347964
771439416332754,Dante Rossi.  UCR,"Fallecio el Cachi Gamond. Un tipo integro, con convicciones. Una gran perdida. Mi mas sentido pésame a su familia.",2017-05-28T17:17:51+0000,status,NA,771439416332754_1104091216400904,1,0,0,771439416332754_1104091216400904
771439416332754,Dante Rossi.  UCR,NA,2017-05-26T13:19:27+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771443459665683.1073741828.771439416332754/1102731203203572/?type=3,771439416332754_1102731203203572,5,0,0,771439416332754_1102731203203572
771439416332754,Dante Rossi.  UCR,"""Un gran país se logra con un pueblo unido que trabaja por el bien común""
¡Feliz día de la Patria!",2017-05-25T12:00:49+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1102068986603127/?type=3,771439416332754_1102068986603127,6,0,2,771439416332754_1102068986603127
771439416332754,Dante Rossi.  UCR,"En la Casa Radical de Leones, compartiendo un acto con amigos como el Intendente de Bell Ville Carlos Briner, el Presidente de la UCR de Leones Cristian Rojas y el ex Candidato a Intendente Lisandro Antunez",2017-05-25T01:04:52+0000,photo,https://www.facebook.com/dantevrossi/photos/a.822266311250064.1073741829.771439416332754/1101810803295612/?type=3,771439416332754_1101811179962241,11,0,6,771439416332754_1101811179962241
771439416332754,Dante Rossi.  UCR,"Para el radical Rossi, el Gobierno de Schiaretti “es insensible con los que menos tienen”",2017-05-24T17:10:43+0000,link,http://agenda4p.com.ar/2017/05/24/para-el-radical-rossi-el-gobierno-de-schiaretti-es-insensible-con-los-que-menos-tienen/,771439416332754_1101620136648012,4,1,0,771439416332754_1101620136648012
771439416332754,Dante Rossi.  UCR,#Trabajamos en #UnLugarParaLaHonestidad en el Congreso,2017-05-24T14:15:11+0000,photo,https://www.facebook.com/dantevrossi/photos/a.771440916332604.1073741827.771439416332754/1101528163323876/?type=3,771439416332754_1101528163323876,4,0,1,771439416332754_1101528163323876
771439416332754,Dante Rossi.  UCR,"Mi solidaridad con los vecinos de Villa Parque Santa Ana, que tienen derecho a vivir en un ambiente sano. Ayer estuvimos reunidos alli escuchando sus justos reclamos.",2017-05-24T11:53:30+0000,photo,https://www.facebook.com/dantevrossi/photos/a.822266311250064.1073741829.771439416332754/1101451236664902/?type=3,771439416332754_1101451583331534,6,0,1,771439416332754_1101451583331534
