from_id,from_name,message,created_time,type,link,id,likes_count,comments_count,shares_count,post_number
123530744345390,Martín Llaryora,"#43Años
Se cumple un nuevo aniversario del fallecimiento de Juan Domingo Perón. Compartamos este recordatorio de quien luchó por un país socialmente justo, económicamente libre y políticamente soberano.",2017-07-01T04:39:38+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1606292889402494/?type=3,123530744345390_1606292889402494,3341,305,1336,1606292889402494
123530744345390,Martín Llaryora,"APORTES PARA EL SUR PROVINCIAL
El trabajo conjunto entre Provincia y Municipios permite que muchas localidades del interior cordobés progresen y se desarrollen. Hoy estuvimos con Silvio Quiroga, intendente de Villa Huidobro, quien recibió aportes que serán destinados a obras para mejorar la infraestructura y los servicios de esta localidad también conocida y denominada por sus vecinos como Cañada Verde.",2017-06-30T21:57:57+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1606018879429895/?type=3,123530744345390_1606018879429895,338,20,37,1606018879429895
123530744345390,Martín Llaryora,NA,2017-06-30T12:05:33+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.356278821070580.87831.123530744345390/1605485686149881/?type=3,123530744345390_1605485686149881,836,21,21,1605485686149881
123530744345390,Martín Llaryora,"MÁS OBRAS VIALES, RUTAS PARA LA PRODUCCIÓN Y EL PROGRESO
Hoy en Marcos Juarez se realizó la apertura de sobres para adjudicar la obra vial de cierre de la circunvalación de esta ciudad, entre Ruta 12 y Ruta Nacional 9. También se firmó el convenio que pondrá en marcha la pavimentación de la Ruta 12, en el tramo que comprende Saira - Marcos Juarez.
Estas obras sobre las rutas y caminos de Córdoba, además  de generar mejoras para el transporte de la producción, permiten potenciar  la  fluidez y seguridad en el tránsito vehicular.",2017-06-30T00:58:23+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1604997712865345/?type=3,123530744345390_1604997712865345,1194,46,98,1604997712865345
123530744345390,Martín Llaryora,NA,2017-06-29T15:44:43+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.157926810905783.32778.123530744345390/1604506229581160/?type=3,123530744345390_1604506229581160,617,57,60,1604506229581160
123530744345390,Martín Llaryora,"TARJETA ROJA AL TRABAJO INFANTIL
Junto a alumnos de escuelas primarias del departamento Río Primero, Córdoba adhirió al Día Mundial Contra el Trabajo Infantil. Nos sumamos a esta campaña que le saca “tarjeta roja” a esas situaciones que van contra una infancia feliz. ¡Felicitaciones a todos los estudiantes y docentes que participaron!",2017-06-29T11:33:50+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1604221696276280/?type=3,123530744345390_1604221696276280,1709,51,197,1604221696276280
123530744345390,Martín Llaryora,"EL PARQUE INDUSTRIAL REGIONAL DEL NORESTE CORDOBÉS SIGUE CRECIENDO
Córdoba es uno de los polos industriales más importantes del interior del país. En un predio ubicado estratégicamente en la intersección de las rutas 1 y 17, se creó el Parque Industrial Regional del Noreste Cordobés, un emprendimiento conjunto entre los municipios de Brinkmann, Porteña, Seeber y La Paquita. Para mejorar su infraestructura entregamos un aporte que permitirá potenciar esta iniciativa y contribuir al desarrollo de nuevos puestos de trabajo.",2017-06-28T23:55:08+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1603438833021233/?type=3,123530744345390_1603438833021233,292,6,22,1603438833021233
123530744345390,Martín Llaryora,"ENERGÍA QUE GENERA PROGRESO Y PRODUCCIÓN
Para que las industrias y Pymes de nuestra provincia sean más competitivas y tengan la posibilidad de generar nuevos puestos de trabajo el desarrollo energético es fundamental. En La Francia se firmó el contrato para la construcción de un gasoducto troncal que tendrá más de 120 kilómetros de ramales  y contará con 25 instalaciones de superficie que, además de favorecer el desarrollo comercial e industrial, beneficiará a más de 55 mil de cordobeses mejorando su calidad de vida.",2017-06-28T13:21:09+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1602744299757353/?type=3,123530744345390_1602744299757353,428,17,34,1602744299757353
123530744345390,Martín Llaryora,"MÁS INFRAESTRUCTURA, MÁS DESARROLLO
En Río Primero se firmó el convenio que dará inicio a los trabajos sobre la red cloacal de la ciudad. Esta obra de saneamiento traerá beneficios sanitarios, ambientales y más calidad de vida para miles de vecinos.",2017-06-27T23:57:05+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1602142353150881/?type=3,123530744345390_1602142353150881,970,32,82,1602142353150881
123530744345390,Martín Llaryora,"CONECTANDO UNA IMPORTANTE ZONA PRODUCTIVA DEL DEPARTAMENTO SAN JUSTO
Ya está habilitada la ruta provincial E-52 en el tramo que une las ciudades de Sacanta y Arroyito. Una obra que además de brindar fluidez y seguridad al tránsito vehicular va a conectar con mayor agilidad a la futura autopista de la ruta 19.",2017-06-27T13:50:24+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1601601716538278/?type=3,123530744345390_1601601716538278,2043,57,153,1601601716538278
123530744345390,Martín Llaryora,"SIERRAS CHICAS YA CUENTA CON UN MEJOR HOSPITAL
Se inauguraron las obras de ampliación del Hospital Regional de Sierras Chicas, en Unquillo. Con las reformas en la ampliación del internado, una nueva Unidad de Terapia Intensiva y la incorporación de equipamiento y recursos humanos el centro de salud pasó a ser un hospital de media complejidad, que permitir dar respuesta a la creciente demanda sanitaria de la localidad y Sierras Chicas.",2017-06-26T13:52:13+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.412242045474257.98057.123530744345390/1600440929987690/?type=3,123530744345390_1600441326654317,1758,135,199,1600441326654317
123530744345390,Martín Llaryora,"NORTE CORDOBÉS, TIERRA DE EMPRENDEDORES
Nuestra provincia tiene hombres y mujeres que a diario generan trabajo y productos de calidad. En Villa María de Río Seco, emprendedores de esta región del norte cordobés, recibieron microcréditos que acompañarán el crecimiento de sus proyectos. Estos aportes posibilitarán el desarrollo y progreso de numerosas familias.",2017-06-26T01:05:19+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1599933093371807/?type=3,123530744345390_1599933093371807,410,27,37,1599933093371807
123530744345390,Martín Llaryora,"EXPERIENCIA Y SABIDURÍA, UN TESORO QUE NOS REGALAN TODOS LOS DÍAS
Una alegría inmensa haber acompañado en Embalse a cientos de abuelos. Merecido festejo por el Día de la Ancianidad de nuestros adultos mayores.",2017-06-25T01:13:57+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1598879390143844/?type=3,123530744345390_1598879390143844,1813,63,166,1598879390143844
123530744345390,Martín Llaryora,"#CórdobaMásAlto 
Por una Argentina mejor.",2017-06-24T17:00:24+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1598536950178088/?type=3,123530744345390_1598536950178088,2344,99,191,1598536950178088
123530744345390,Martín Llaryora,"INNOVACIÓN Y TECNOLOGÍA EN LA ESCUELA
Hoy,en el mundo del conocimiento, en el mundo de las nuevas tecnologías, la educación se vuelve esencial para progresar, para crecer y desarrollarse. Esta semana se presentó el proyecto que contempla la creación de 40 escuelas PRoA que se emplazarán en distintos puntos de la provincia. Estas nuevas escuelas que se construirán, posibilitarán que muchos jóvenes puedan formarse  teniendo como eje la creación de tecnología mediante la programación de software.

¿Qué son las escuelas ProA?, miralo acá: https://youtu.be/INvpJ0U7_t0",2017-06-23T19:40:57+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1597604470271336/?type=3,123530744345390_1597604470271336,2090,61,198,1597604470271336
123530744345390,Martín Llaryora,"CÓRDOBA MÁS ALTO
Gracias Alejandra Vigo por acompañar este desafío para que los cordobeses y los argentinos estén mejor.",2017-06-23T02:36:14+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1596893217009128/?type=3,123530744345390_1596893217009128,3092,198,243,1596893217009128
123530744345390,Martín Llaryora,"LA NOBLE TAREA DE LAS COOPERADORAS ESCOLARES
Recibimos a integrantes de diferentes cooperadoras de escuelas del Gran Córdoba, quienes dedican voluntariamente su tiempo ayudando a forjar la educación de nuestros niños. Es gratificante poder acompañar y colaborar con este trabajo solidario que llevan adelante sus integrantes.",2017-06-22T13:51:51+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1596248857073564/?type=3,123530744345390_1596248857073564,2527,47,132,1596248857073564
123530744345390,Martín Llaryora,"RECUPERANDO UN EMBLEMÁTICO ESPACIO CULTURAL DE ALTA GRACIA
Recorrimos las obras que se están realizando para recuperar y poner en valor al Cine Teatro Monumental Sierras, uno de los más grandes de la Provincia",2017-06-21T12:07:23+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1595130783852038/?type=3,123530744345390_1595130783852038,1530,35,142,1595130783852038
123530744345390,Martín Llaryora,"ENERGÍA QUE GENERA DESARROLLO Y PRODUCCIÓN
En Villa Santa Rosa de Río Primero se firmó el contrato para el inicio de la construcción del gasoducto que beneficiará a más de 30 mil habitantes del Departamento Río Primero y San Justo. Una obra que, además de mejorar la calidad de vida, permite potenciar aún más la matriz productiva de esta región de nuestra provincia y que se generen nuevos puestos de trabajo.",2017-06-21T00:35:46+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1594693727229077/?type=3,123530744345390_1594693727229077,1648,65,144,1594693727229077
123530744345390,Martín Llaryora,"VILLA MARÍA
Imágenes del #DíaDeLaBandera",2017-06-20T22:28:15+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1594600907238359/?type=3,123530744345390_1594606827237767,1406,14,126,1594606827237767
123530744345390,Martín Llaryora,"¡FELIZ DÍA A LA BANDERA MÁS LINDA DE TODAS!
Colgala en tu muro y llevala bien alto!",2017-06-20T03:59:40+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1593744920657291/?type=3,123530744345390_1593744920657291,16488,222,4040,1593744920657291
123530744345390,Martín Llaryora,"OBRAS CON SABOR A PROGRESO Y FUTURO
El desarrollo energético es fundamental para el crecimiento económico. Para que las industrias y pymes sean más competitivas y tengan la posibilidad de generar nuevos puestos de trabajo. En Morteros se firmó el contrato que dará inicio a la construcción del gasoducto troncal que unirá esta ciudad con San Francisco, que además de favorecer el desarrollo comercial e industrial, beneficiará a miles de cordobeses del este provincial mejorando su calidad de vida.",2017-06-20T00:29:50+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1593610127337437/?type=3,123530744345390_1593610127337437,1865,68,184,1593610127337437
123530744345390,Martín Llaryora,"OBRAS PARA EL PROGRESO DEL NORTE CORDOBÉS
En Cruz del Eje se firmó la adjudicación de una obra histórica y de gran importancia para esta ciudad. Con una inversión que supera los 130 millones de pesos, se duplicará la capacidad de funcionamiento de la planta potabilizadora de agua en esta ciudad, generando más progreso y una mejor calidad de vida para toda la población.",2017-06-19T13:32:43+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1593038014061315/?type=3,123530744345390_1593038014061315,1986,50,146,1593038014061315
123530744345390,Martín Llaryora,"Gran domingo en familia. Alto locro.
#FelizDíadelPadre! 
Para los que están, para los que se fueron y extrañamos tanto. A todos, los mejores deseos!",2017-06-18T17:09:38+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1592100324155084/?type=3,123530744345390_1592100324155084,9608,507,107,1592100324155084
123530744345390,Martín Llaryora,"Orgulloso que mis padres me hayan puesto el nombre Martín Miguel en homenaje al ""Padre de los gauchos"", prócer de la independencia nacional.
#MartínMiguelDeGüemes",2017-06-17T19:56:54+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1591123897586060/?type=3,123530744345390_1591123897586060,3354,155,209,1591123897586060
123530744345390,Martín Llaryora,"Córdoba tiene rincones encantadores, no importa la estación del año que sea.En #MinaClavero el otoño dibuja postales como esta. ¡Buen fin de semana, un fuerte abrazo para todos!",2017-06-17T12:42:45+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1590759277622522/?type=3,123530744345390_1590759277622522,1401,58,89,1590759277622522
123530744345390,Martín Llaryora,"UNA GRAN FESTEJO VECINAL
Celebramos en Arroyito el “Día del Vecino” junto a diferentes Centros Vecinales de localidades de los departamentos Río Primero y San Justo. Felicitaciones a todos sus integrantes por la importante labor que realizan, colaborando en cada barrio y gestionando soluciones a los problemas cotidianos y comunitarios.",2017-06-17T00:15:36+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1590310897667360/?type=3,123530744345390_1590310897667360,1902,42,95,1590310897667360
123530744345390,Martín Llaryora,"OBRAS QUE MEJORAN LA CALIDAD DE VIDA DE LA GENTE
Se firmó el contrato para dar inicio a la obra de cloacas en la ciudad de Las Varillas. Una obra estratégica que genera empleo y va a beneficiar a una gran cantidad de vecinos de esta ciudad.",2017-06-16T13:24:45+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1589745567723893/?type=3,123530744345390_1589745567723893,477,10,36,1589745567723893
123530744345390,Martín Llaryora,¡FELICES 7 VICTORIA! ������,2017-06-15T23:04:47+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1589197897778660/?type=3,123530744345390_1589197897778660,654,48,40,1589197897778660
123530744345390,Martín Llaryora,"SOLIDARIDAD, ESPERANZA Y PROGRESO. 
Los aportes que cada familia recibe a través del programa Vida Digna son parte del acompañamiento que el gobierno provincial lleva adelante con los cordobeses que más lo necesitan. Fue una gran alegría haber podido entregar estas ayudas crediticias a más de 400 familias de Barrio San Vicente, que les permitirán construir la pieza o el baño que les faltaba.",2017-06-15T12:44:27+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1588656744499442/?type=3,123530744345390_1588656744499442,2362,112,216,1588656744499442
123530744345390,Martín Llaryora,"UNIENDO CIUDADES CON UNA NUEVA AUTOVÍA
Avanza la construcción de la autovía que conectará las ciudades de Río Tercero y Almafuerte. Una obra que, además de generar empleo, permitirá la integración territorial, mejorando la conectividad entre ambas ciudades, los tiempos de transporte y la seguridad de los usuarios.",2017-06-15T00:39:41+0000,video,https://www.facebook.com/martinllaryoraoficial/videos/1588159064549210/,123530744345390_1588159064549210,612,37,138,1588159064549210
123530744345390,Martín Llaryora,"LA EDUCACIÓN ES EL NUEVO NOMBRE DE LA JUSTICIA SOCIAL
Una gran alegría haber podido compartir la inauguración de las nuevas dependencias en el Jardín de Infantes D.F. Sarmiento de Mina Clavero.",2017-06-14T12:10:04+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1587523661279417/?type=3,123530744345390_1587523661279417,322,15,50,1587523661279417
123530744345390,Martín Llaryora,"ACOMPAÑANDO A LALCEC EN SU 60° ANIVERSARIO 
Participamos de un evento solidario a beneficio de Lalcec Córdoba. Acompañamos a los integrantes de esta institución que realiza una importante tarea social, trabajando en la prevención y detección temprana de enfermedades tumorales. Felicitaciones!",2017-06-14T01:36:54+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1587083497990100/?type=3,123530744345390_1587083497990100,1195,37,142,1587083497990100
123530744345390,Martín Llaryora,"MÁS DE 35.000 FAMILIAS CORDOBESAS YA ESTÁN VIVIENDO MEJOR
Felices de haber acompañado con el programa Vida Digna a vecinos de General Cabrera, para que puedan como miles de cordobeses, mejorar su calidad de vida.",2017-06-08T00:31:14+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1580855035279613/?type=3,123530744345390_1580855035279613,281,26,40,1580855035279613
123530744345390,Martín Llaryora,"TRABAJANDO EN EQUIPO 
Visitamos Río Cuarto y entregamos al Intendente Juan Manuel Llamosas fondos provinciales para hacer obras de infraestructura vial que permitan, al municipio seguir mejorando sus servicios, y a los riocuartenses vivir mejor.",2017-06-07T12:37:21+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1580308882000895/?type=3,123530744345390_1580308882000895,475,37,58,1580308882000895
123530744345390,Martín Llaryora,"OBRAS EN CARLOS PAZ
Acompañado por la Legisladora Mariana Caserio, el Ministro Juan Carlos Massei y el Intendente Esteban Avilés recorrimos los trabajos de infraestructura que se están ejecutando en Barrio Colina y entregamos fondos para obras en la Costanera Norte y para los que se están realizando en la Costanera Sur.",2017-06-06T23:16:01+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1579525838745866/?type=3,123530744345390_1579525838745866,399,46,64,1579525838745866
123530744345390,Martín Llaryora,"TRABAJANDO JUNTOS
Acompañado por la legisladora Nora Bedano fuimos recibido en #VillaMaría por su intendente Martín Gill. Hicimos entrega de aportes que pemitirán realizar obras de desagües y pavimentación en diferentes sectores de la ciudad. Obras para que Villa María siga progresando. Obras que generan empleo y mejoran la calidad de vida de los vecinos.",2017-06-06T12:11:46+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.412242045474257.98057.123530744345390/1578926958805754/?type=3,123530744345390_1578927035472413,584,27,129,1578927035472413
123530744345390,Martín Llaryora,"VIVIR DIGNAMENTE
Para acompañar a los cordobeses que necesitan mejorar las condiciones de sus hogares, construyendo una nueva pieza o un baño, el gobierno de la provincia les extiende una mano solidaria a través del programa Vida Digna. En La Carlota, junto a los legisladores Matías Viola, Carlos Gutierrez y el Intendente Fabio Guaschino, entregamos estas ayudas crediticias para que también varias familias de esta ciudad puedan vivir mejor.",2017-06-05T22:47:22+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1578348648863585/?type=3,123530744345390_1578348648863585,311,21,31,1578348648863585
123530744345390,Martín Llaryora,"TRABAJAMOS JUNTOS PARA EL PROGRESO DEL INTERIOR 
Acompañando las gestiones de los intendentes de nuestra provincia hicimos entrega de fondos a Omar Albanese que permitirán, al municipio de Río Ceballos seguir mejorando los servicios, y a sus vecinos vivir mejor.",2017-06-05T12:24:00+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1577730548925395/?type=3,123530744345390_1577730548925395,350,44,50,1577730548925395
123530744345390,Martín Llaryora,"UNA NUEVA AMBULANCIA PARA LA CIUDAD DE SALDÁN 
Entregamos a su intendente, Cayetano Canto, una nueva unidad totalmente equipada que permitirá mejorar la atención de las emergencias en esta localidad.",2017-06-04T20:52:54+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.412242045474257.98057.123530744345390/1576977765667340/?type=3,123530744345390_1576977939000656,445,15,55,1576977939000656
123530744345390,Martín Llaryora,"LA AV. GOYCOCHEA SERÁ REHABILITADA
Más de 30 millones de pesos se invertirán en la rehabilitación de esta importante arteria, en el tramo intersección Av. Argentina – Puente s/A° Saldán y enlace con ruta intermunicipal. Hoy, en Villa Allende, se firmó el acta para dar inicio a esta obra que permitirá trasladarse de forma más segura en este sector.",2017-06-04T00:28:10+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1575821049116345/?type=3,123530744345390_1575821049116345,451,43,137,1575821049116345
123530744345390,Martín Llaryora,"En la villa turística de #CarlosPaz, en el #ValleDePunilla, el #otoño pinta postales como ésta. Que tengan un muy buen fin de semana. ¡Un fuerte abrazo para todos!",2017-06-03T11:50:52+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1574902412541542/?type=3,123530744345390_1574902412541542,1608,70,136,1574902412541542
123530744345390,Martín Llaryora,NA,2017-06-03T01:49:48+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1574627745902342/?type=3,123530744345390_1574627745902342,1404,56,75,1574627745902342
123530744345390,Martín Llaryora,"LA SATISFACCIÓN DE QUE MUCHOS CORDOBESES PUEDAN VIVIR MEJOR

Ayer compartimos la tarde con numerosos vecinos de B° Parque Guayaquil. A través del programa Vida Digna más de 390 familias de este sector de la capital cordobesa podrán mejorar las condiciones de sus hogares, ampliando dormitorios o construyendo el baño que faltaba. Es una alegría inmensa saber que más cordobeses a través de estas ayudas crediticias van a tener una mejor calidad de vida.",2017-06-02T11:30:57+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1573766275988489/?type=3,123530744345390_1573766275988489,1563,64,100,1573766275988489
123530744345390,Martín Llaryora,NA,2017-06-01T22:31:37+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.157926810905783.32778.123530744345390/1573270692704714/?type=3,123530744345390_1573270692704714,608,37,103,1573270692704714
123530744345390,Martín Llaryora,"Junto a Paulo Cassinerio y Sergio Tocalli visitamos a Juan Pablo Rodriguez, de la ONG “Un Tatuaje x Una Sonrisa” y entregamos una ayuda económica para que su nuevo proyecto #MiFuturoSoyYo , que busca brindar oportunidades a través de oficios a los jóvenes que más lo necesitan, comience a hacerse realidad. ¡Gracias Juan Pablo por tu compromiso y solidaridad!",2017-06-01T11:42:25+0000,photo,https://www.facebook.com/martinllaryoraoficial/photos/a.124478687583929.14392.123530744345390/1572761266088990/?type=3,123530744345390_1572761266088990,1512,34,69,1572761266088990
